minflt,majflt,utime,stime,num_threads,vsize,rss,startstack,kstkeip,processor,num_file_desc,rchar,wchar,read_bytes,write_bytes,cancelled_write_bytes
ENTER-org/apache/hadoop/dfs/FSImage$format,30293.0000008965,-5.5809024330333301e-05,170.0000000906748,9.9999912755720288,12.000007874491637,1350414336.0,25944.999998547821,140736256070976.0,140246638600520.0,1.0,30.000000249644302,4104984.0000000149,360.00000000931323,503807.99999991176,45055.999999993946,4095.999999928943
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$clearDirectory,30300.000000891348,-5.566885044805403e-05,170.00000009086034,9.9999912967077762,12.000007776495465,1350414336.0,25944.999998553787,140736256070976.0,140246638600520.0,1.0,30.000000249446572,4105360.0000000149,360.00000000931323,503807.99999991193,45055.999999994878,4095.9999999291613
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,30310.000000939952,-5.6943608841786286e-05,170.00000008889947,9.9999911262366368,12.000008798772065,1350414336.0,26010.999998498453,140736256070976.0,140246638600520.0,1.0,30.000000250525858,4105736.0000000149,360.00000001001172,503807.99999991048,45055.999999993946,4095.9999999272623
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,30315.00000093627,-5.6843353614333125e-05,170.00000008903589,9.9999911413206064,12.000008728431837,1350414336.0,26010.999998502739,140736256070976.0,140246638600520.0,1.0,30.000000250384687,4106112.0000000298,360.00000000884756,503807.99999991059,45055.999999993481,4095.9999999274187
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$clearDirectory,30327.00000092751,-5.66046662482389e-05,171.0000000893433,9.9999911774298198,12.000008561555454,1350414336.0,26010.999998512882,140736256070976.0,140246638600520.0,1.0,30.000000250048856,4106488.0000000298,360.00000000954606,503807.99999991083,45055.999999994878,4095.9999999278043
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$lock,30353.000000908534,-5.6085265129679485e-05,171.0000000900236,9.9999912560729172,12.000008200827381,1350414336.0,26010.99999853492,140736256070976.0,140246638600520.0,1.0,30.000000249308897,4106864.0,360.00000000931323,503807.99999991147,45055.999999994878,4095.9999999285901
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$lock,30959.000001014356,-5.8220237979744738e-05,173.00000008439929,9.9999910451647338,12.000010913060777,1351495680.0,26645.9999984202,140736256070976.0,140246638600520.0,1.0,32.000000234735495,4163731.9999999851,360.00000000861473,503807.99999990885,45055.999999993481,4095.9999999260654
ENTER-org/apache/hadoop/dfs/FSImage$getImageFile,31524.000001049426,-5.87385872410362e-05,174.00000008122515,9.9999911491231614,12.000012383057381,1351495680.0,27173.999998388383,140736256070976.0,140246638600520.0,1.0,32.000000229538813,4167336.0000000298,360.00000000884756,503807.99999990867,45055.999999995343,4095.9999999259817
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,31563.000001076871,-5.9434525121915271e-05,174.00000008003008,9.9999910664291747,12.000013004322327,1351495680.0,27239.999998357627,140736256070976.0,140246638600520.0,1.0,32.000000229790288,4167712.0000000298,360.00000000977889,503807.99999990792,45055.999999993481,4095.9999999249958
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,31563.000001076871,-5.9434066534969077e-05,174.0000000800319,9.9999910663777882,12.000013003121985,1351495680.0,27239.999998357656,140736256070976.0,140246638600520.0,1.0,32.000000229791823,4168088.0000000447,360.00000000884756,503807.99999990792,45055.999999994412,4095.9999999250213
ENTER-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,31572.000001070264,-5.9253973994977116e-05,174.00000008025199,9.9999910935666776,12.000012877469814,1351495680.0,27239.999998365311,140736256070976.0,140246638600520.0,1.0,32.000000229536909,4168463.9999999851,360.00000001001172,503807.99999990809,45055.999999994878,4095.9999999253014
EXIT-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,31576.000001067281,-5.9173678096158255e-05,174.00000008036477,9.9999911056233941,12.000012820957508,1351495680.0,27239.999998368701,140736256070976.0,140246638600520.0,1.0,32.0000002294247,4168839.9999999702,360.0000000090804,503807.99999990821,45055.999999993946,4095.9999999254069
EXIT-org/apache/hadoop/dfs/FSImage$getImageFile,31576.000001067296,-5.9173219510100239e-05,174.00000008036841,9.9999911055710982,12.000012819757174,1351495680.0,27239.999998368745,140736256070976.0,140246638600520.0,1.0,32.000000229426462,4169216.0000000149,360.00000000884756,503807.99999990821,45055.999999994412,4095.9999999254032
ENTER-org/apache/hadoop/dfs/FSImage$saveFSImage,31576.000001067223,-5.9172760924042223e-05,174.00000008038114,9.9999911055197117,12.000012818556833,1351495680.0,27239.999998368774,140736256070976.0,140246638600520.0,1.0,32.000000229428053,4169592.0000000149,360.00000000977889,503807.99999990821,45055.999999995809,4095.999999925396
ENTER-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,31579.000001065026,-5.9112424353191528e-05,174.00000008044844,9.9999911145487204,12.00001277587252,1351495680.0,27239.999998371335,140736256070976.0,140246638600520.0,1.0,32.000000229344153,4169968.0,360.00000000884756,503807.99999990826,45055.999999993481,4095.9999999255015
EXIT-org/apache/hadoop/dfs/FSNamesystem$getFSNamesystem,31579.00000106504,-5.9113248923825523e-05,175.0000000804539,9.9999911143372628,12.000012774931996,1351495680.0,27239.999998371342,140736256070976.0,140246638600520.0,1.0,32.000000229350718,4170344.0000000596,360.0000000090804,503807.99999990826,45055.999999993481,4095.9999999255051
ENTER-org/apache/hadoop/dfs/INodeDirectory$numItemsInTree,31581.000001063498,-5.9031425442945817e-05,175.00000008050847,9.9999911202917247,12.000012761920395,1351495680.0,27239.999998373074,140736256070976.0,140246638600520.0,1.0,33.000000225204246,4170720.0000000447,360.00000001071021,503807.99999990832,45055.999999995343,4095.9999999255597
EXIT-org/apache/hadoop/dfs/INodeDirectory$numItemsInTree,31583.000001062028,-5.8991048201839646e-05,175.00000008055031,9.9999911262948444,12.00001273306404,1351495680.0,27239.999998374806,140736256070976.0,140246638600520.0,1.0,33.000000225148909,4171096.0000000149,360.00000001024455,503807.99999990838,45055.999999994878,4095.9999999256215
ENTER-org/apache/hadoop/dfs/FSNamesystem$getGenerationStamp,31589.000001057633,-5.8870833645308096e-05,175.00000008071038,9.9999911444033387,12.000012648895776,1351495680.0,27239.999998379913,140736256070976.0,140246638600520.0,1.0,33.000000224979345,4171472.0000000298,360.00000001001172,503807.9999999085,45055.999999995809,4095.999999925818
ENTER-org/apache/hadoop/dfs/GenerationStamp$getStamp,31599.000001050284,-5.8670781778902281e-05,175.00000008097413,9.9999911746190264,12.000012509415591,1351495680.0,27239.999998388412,140736256070976.0,140246638600520.0,1.0,33.000000224695697,4171848.0,360.00000001094304,503807.99999990873,45055.999999995343,4095.9999999261308
EXIT-org/apache/hadoop/dfs/GenerationStamp$getStamp,31602.000001048087,-5.8610445208273632e-05,175.00000008104871,9.9999911836484898,12.000012466731306,1351495680.0,27239.999998391002,140736256070976.0,140246638600520.0,1.0,33.000000224612023,4172224.0000000298,360.00000001047738,503807.99999990885,45055.999999994878,4095.9999999262291
EXIT-org/apache/hadoop/dfs/FSNamesystem$getGenerationStamp,31606.000001045133,-5.8531432464814515e-05,176.00000008115967,9.9999911955433163,12.00001241047881,1351495680.0,27239.999998394356,140736256070976.0,140246638600520.0,1.0,33.000000224504049,4172600.0,360.00000001047738,503807.99999990896,45055.999999994878,4095.9999999263382
ENTER-org/apache/hadoop/dfs/FSImage$saveImage,31723.000001071618,-5.9145353010769952e-05,176.00000007974086,9.9999911482468633,12.000013114917728,1351495680.0,27371.999998365856,140736256070976.0,140246638600520.0,1.0,33.000000223893011,4172976.0000000149,360.00000001047738,503807.99999990826,45055.999999995343,4095.9999999255742
ENTER-org/apache/hadoop/dfs/INode$getParent,31808.000001065535,-5.8923161798674073e-05,176.00000007971175,9.9999912047824182,12.000013100095252,1351495680.0,27437.999998374027,140736256070976.0,140246638600520.0,1.0,33.000000222832313,4173352.0,360.00000001047738,503807.99999990861,45055.999999995809,4095.9999999260144
EXIT-org/apache/hadoop/dfs/INode$getParent,31810.000001064051,-5.8882784554237233e-05,176.00000007978451,9.9999912107819,12.00001307123906,1351495680.0,27437.999998375744,140736256070976.0,140246638600520.0,1.0,33.000000222777146,4173728.0,360.00000001001172,503807.99999990867,45055.999999996275,4095.9999999260508
ENTER-org/apache/hadoop/dfs/INodeDirectory$getChildren,31810.000001064007,-5.8882325967735127e-05,176.00000007978451,9.9999912107314231,12.000013070038641,1351495680.0,27437.999998375788,140736256070976.0,140246638600520.0,1.0,33.000000222778823,4174104.0000000596,360.00000001001172,503807.99999990867,45055.999999996275,4095.9999999260472
EXIT-org/apache/hadoop/dfs/INodeDirectory$getChildren,31810.000001064021,-5.8881867381677111e-05,176.00000007977178,9.9999912106795819,12.000013068838349,1351495680.0,27437.999998375817,140736256070976.0,140246638600520.0,1.0,33.000000222780642,4174480.0000000149,360.00000001047738,503807.99999990867,45055.999999996275,4095.9999999260763
EXIT-org/apache/hadoop/dfs/FSImage$saveImage,31870.000001076114,-5.9158659371671973e-05,176.00000007910603,9.9999911915465418,12.00001339971562,1351495680.0,27503.999998362822,140736256070976.0,140246638600520.0,1.0,33.000000222433471,4174856.0000000149,360.00000001024455,503807.99999990838,45055.999999994878,4095.9999999257307
ENTER-org/apache/hadoop/dfs/FSNamesystem$saveFilesUnderConstruction,31875.000001072462,-5.9058404144884946e-05,176.00000007923154,9.9999912066305114,12.000013329375328,1351495680.0,27503.999998367093,140736256070976.0,140246638600520.0,1.0,33.000000222292158,4175232.0000000447,360.00000001047738,503807.9999999085,45055.999999994412,4095.9999999259016
EXIT-org/apache/hadoop/dfs/FSNamesystem$saveFilesUnderConstruction,31898.000001055319,-5.8593319433031255e-05,176.0000000798409,9.9999912755665719,12.000012995573947,1351495680.0,27503.999998386949,140736256070976.0,140246638600520.0,1.0,33.000000221659207,4180168.0000000149,360.00000001047738,503807.99999990908,45055.999999994878,4095.9999999266147
EXIT-org/apache/hadoop/dfs/FSImage$saveFSImage,31906.00000105791,-5.8597040528240996e-05,177.00000007966446,9.9999913021056273,12.000013174718859,1351495680.0,27503.999998384927,140736256070976.0,140246638600520.0,1.0,32.000000224541367,4180544.0000000298,384.0000000090804,503807.99999990891,49151.999999994878,4095.9999999264073
ENTER-org/apache/hadoop/dfs/FSImage$getImageFile,31909.000001055712,-5.8536703956280078e-05,177.00000007973176,9.9999913111360001,12.000013132034603,1351495680.0,27503.999998387495,140736256070976.0,140246638600520.0,1.0,32.000000224457722,4180920.0000000447,384.00000001047738,503807.99999990902,49151.999999995809,4095.9999999265165
ENTER-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,31909.000001055654,-5.8536245370888196e-05,177.00000007972994,9.9999913110837042,12.000013130834205,1351495680.0,27503.999998387517,140736256070976.0,140246638600520.0,1.0,32.00000022445937,4181296.0,384.00000001047738,503807.99999990902,49151.999999995343,4095.9999999265128
EXIT-org/apache/hadoop/dfs/Storage$StorageDirectory$getCurrentDir,31909.000001058666,-5.8586084182410403e-05,177.00000007957533,10.999991314773979,12.000013248244642,1351495680.0,27503.999998384512,140736256070976.0,140246638600520.0,1.0,32.000000224417164,4181672.0000000447,384.00000000884756,503807.99999990885,49151.999999994412,4095.9999999265092
ENTER-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,31909.000001058623,-5.8585625596352386e-05,177.00000007958442,10.999991314722138,12.000013247044343,1351495680.0,27503.999998384548,140736256070976.0,140246638600520.0,1.0,32.000000224418926,4182048.0000000447,384.00000000977889,503807.99999990885,49151.999999995809,4095.9999999265165
EXIT-org/apache/hadoop/dfs/FSImage$NameNodeFile$getName,31909.000001058608,-5.8585167009406192e-05,177.00000007958079,10.999991314670751,12.000013245843952,1351495680.0,27503.999998384585,140736256070976.0,140246638600520.0,1.0,32.000000224420688,4182424.0000000149,384.00000000861473,503807.99999990891,49151.999999993946,4095.9999999265056
EXIT-org/apache/hadoop/dfs/FSImage$getImageFile,31921.000001105727,-5.9820006747202115e-05,177.0000000776854,10.999991150252754,12.000014240464658,1351495680.0,27569.999998330946,140736256070976.0,140246638600520.0,1.0,32.000000225442989,4182800.0000000149,384.00000000954606,503807.99999990745,49151.999999994878,4095.9999999247048
ENTER-org/apache/hadoop/dfs/FSEditLog$createEditLogFile,31922.000001104971,-5.9799588833620021e-05,177.00000007770541,10.999991153228166,12.000014225436317,1351495680.0,27569.999998331812,140736256070976.0,140246638600520.0,1.0,32.000000225416215,4183176.0000000149,384.00000000884756,503807.99999990745,49151.999999994412,4095.9999999247229
ENTER-org/apache/hadoop/dfs/FSEditLog$access$000,31932.000001097666,-5.9599536966326028e-05,177.00000007796552,10.999991183443399,12.000014085956138,1351495680.0,27569.99999834031,140736256070976.0,140246638600520.0,1.0,32.000000225132766,4183552.0000000447,384.00000000884756,503807.99999990774,49151.999999993481,4095.9999999250358
EXIT-org/apache/hadoop/dfs/FSEditLog$access$000,31932.000001097607,-5.9599078380268011e-05,177.0000000779637,10.999991183392012,12.000014084755747,1351495680.0,27569.999998340354,140736256070976.0,140246638600520.0,1.0,32.000000225134528,4183928.0000000298,384.00000000977889,503807.99999990768,49151.999999993481,4095.9999999250394
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$create,33563.000001429929,-7.1574911402416674e-05,179.00000005301263,10.999989807097336,12.000020086350261,1353244672.0,28873.999998002932,140736256070976.0,140246638600520.0,1.0,33.00000027532036,4184304.0,384.00000001001172,520191.9999999078,49151.999999993946,4095.9999998976382
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flushAndSync,33781.000001438486,-7.1644692423156187e-05,179.00000005200127,10.999989864471445,12.000020547915938,1353244672.0,29071.999997996318,140736256070976.0,140246638600520.0,1.0,33.000000273202119,4187186.9999999851,384.00000001001172,520191.99999990786,49151.999999994412,4095.999999897791
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flush,33872.000001428052,-7.1304028396390606e-05,180.00000005212314,10.99998993900499,12.000020450385584,1353244672.0,29137.999998009553,140736256070976.0,140246638600520.0,1.0,33.000000271975154,4187563.0000000149,384.00000001024455,520191.99999990838,49151.999999993481,4095.999999898424
ENTER-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBuffer,34174.000001486682,-7.2638902835153729e-05,180.00000004886533,10.999989848360656,12.000022053121818,1353244672.0,29467.999997946928,140736256070976.0,140246638600520.0,1.0,33.000000270215736,4196959.0000000298,384.00000001164153,520191.99999990698,49151.999999995809,4095.999999896816
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$getBuffer,34229.000001559194,-7.4512647335822635e-05,180.00000004583126,10.999989610366811,12.000023632498163,1353244672.0,29600.999997864907,140736256070976.0,140246638600520.0,1.0,33.000000271394271,4197335.0000000149,384.00000001164153,520191.99999990489,49151.999999994878,4095.9999998940693
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flush,34229.000001567634,-7.463393618500902e-05,180.00000004544199,10.999989612817899,12.000023939362052,1353244672.0,29600.999997856132,140736256070976.0,140246638600520.0,1.0,33.000000270404598,4197711.0000000149,388.00000001094304,520191.99999990448,53247.999999993481,4095.9999998936582
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$flushAndSync,36733.000001106404,-6.092169525850899e-05,189.00000005498987,11.99999239703584,12.000018092889903,1351495680.0,31234.999998423053,140736256070976.0,140246638600520.0,1.0,33.000000236721377,4198087.0000000596,388.00000001001172,520191.99999992311,53247.999999995809,4095.9999999172396
EXIT-org/apache/hadoop/dfs/FSEditLog$EditLogOutputStream$create,36733.00000110636,-6.092123667178484e-05,189.00000005499896,11.999992396984453,12.000018091689498,1351495680.0,31234.999998423067,140736256070976.0,140246638600520.0,1.0,33.000000236722855,4198463.0000000298,388.00000000977889,520191.99999992311,53247.999999995343,4095.9999999172323
